Policy,Protocol,MessageSizeKB,TransferTimeSeconds,ThroughputKbps
RR,tcp,2,9.2208e-05,173521
RR,tcp,2,8.5125e-05,187959
RR,tcp,2,9.7208e-05,164596
RR,tcp,2,8.3792e-05,190949
RR,tcp,2,9.7125e-05,164736
RR,tcp,2,7.8791e-05,203069
RR,tcp,2,0.000113584,140865
RR,tcp,2,8.4833e-05,188606
RR,tcp,2,0.000121084,132140
RR,tcp,2,8.5125e-05,187959
RR,tcp,2,0.000103,155340
RR,tcp,2,7.4708e-05,214167
RR,tcp,2,0.000101541,157572
RR,tcp,2,7.65e-05,209150
RR,tcp,2,0.000114125,140197
RR,tcp,2,5.9e-05,271186
RR,tcp,2,0.000108375,147636
RR,tcp,2,7.55e-05,211921
RR,tcp,2,0.000111042,144090
RR,tcp,2,7.7084e-05,207566
RR,tcp,2,0.00012225,130879
RR,tcp,2,8.975e-05,178273
RR,tcp,2,0.000133666,119701
RR,tcp,2,7.5667e-05,211453
RR,tcp,2,9.1166e-05,175504
RR,tcp,2,6.525e-05,245211
RR,tcp,2,0.000102084,156734
RR,tcp,2,8.1542e-05,196218
RR,tcp,2,8.35e-05,191617
RR,tcp,2,9.4042e-05,170137
RR,tcp,2,9.7375e-05,164313
RR,tcp,2,5.625e-05,284444
RR,tcp,2,0.000127083,125902
RR,tcp,2,8.475e-05,188791
RR,tcp,2,0.000143875,111208
RR,tcp,2,8.7e-05,183908
RR,tcp,2,0.000103083,155215
RR,tcp,2,9.85e-05,162437
RR,tcp,2,0.000107833,148378
RR,tcp,2,7.9875e-05,200313
RR,tcp,2,0.000116667,137142
RR,tcp,2,6.9792e-05,229253
RR,tcp,2,0.000114416,139841
RR,tcp,2,8.7959e-05,181903
RR,tcp,2,9.6833e-05,165233
RR,tcp,2,8.6709e-05,184525
RR,tcp,2,9.2417e-05,173128
RR,tcp,2,5.0834e-05,314750
RR,tcp,2,8.7166e-05,183558
RR,tcp,2,7.2833e-05,219681
RR,tcp,2,0.000101958,156927
RR,tcp,2,7.8708e-05,203283
RR,tcp,2,0.000105583,151540
RR,tcp,2,8.4417e-05,189535
RR,tcp,2,7.0208e-05,227894
RR,tcp,2,0.000111542,143444
RR,tcp,2,6.6708e-05,239851
RR,tcp,2,0.000113625,140814
RR,tcp,2,0.000100291,159536
RR,tcp,2,0.000114417,139839
RR,tcp,2,6.075e-05,263374
RR,tcp,2,0.00016275,98310.3
RR,tcp,2,0.0001025,156098
RR,tcp,2,0.0001395,114695
RR,tcp,2,9.3083e-05,171890
RR,tcp,2,0.000104125,153661
RR,tcp,2,0.00013425,119181
RR,tcp,2,0.000103167,155088
RR,tcp,2,6.55e-05,244275
RR,tcp,2,0.000127583,125409
RR,tcp,2,9.375e-05,170667
RR,tcp,2,0.000103709,154278
RR,tcp,2,7.9208e-05,202000
RR,tcp,2,9.2625e-05,172740
RR,tcp,2,8.8541e-05,180707
RR,tcp,2,0.00010725,149184
RR,tcp,2,7.8459e-05,203928
RR,tcp,2,9.4166e-05,169913
RR,tcp,2,9.4541e-05,169239
RR,tcp,2,0.000116625,137192
RR,tcp,2,8.8334e-05,181131
RR,tcp,2,0.000100209,159666
RR,tcp,2,8.5541e-05,187045
RR,tcp,2,0.000114166,140147
RR,tcp,2,5.5e-05,290909
RR,tcp,2,0.000104334,153354
RR,tcp,2,7.1917e-05,222479
RR,tcp,2,0.000101292,157959
RR,tcp,2,7.8042e-05,205018
RR,tcp,2,9.7292e-05,164453
RR,tcp,2,8.0291e-05,199275
RR,tcp,2,0.000108292,147749
RR,tcp,2,6.1667e-05,259458
RR,tcp,2,0.000125375,127617
RR,tcp,2,0.000123542,129511
RR,tcp,2,0.000168417,95002.3
RR,tcp,2,8.7791e-05,182251
RR,tcp,2,0.000149541,106994
RR,tcp,2,9.0709e-05,176388
RR,tcp,2,0.000126875,126108
RR,tcp,2,6.0291e-05,265380
RR,tcp,2,0.000134375,119070
RR,tcp,2,0.000188959,84674.5
RR,tcp,2,0.000324291,49338.4
RR,tcp,2,9.3708e-05,170743
RR,tcp,2,0.000108916,146902
RR,tcp,2,0.000130875,122254
RR,tcp,2,0.000100042,159933
RR,tcp,2,8.2917e-05,192964
RR,tcp,2,0.000106917,149649
RR,tcp,2,6.7292e-05,237770
RR,tcp,2,7.8084e-05,204908
RR,tcp,2,8.9458e-05,178855
RR,tcp,2,8.9083e-05,179608
RR,tcp,2,6.2459e-05,256168
RR,tcp,2,5.3625e-05,298368
RR,tcp,2,5.975e-05,267782
RR,tcp,2,0.000118541,134974
RR,tcp,2,9.425e-05,169761
RR,tcp,2,7.3208e-05,218555
RR,tcp,2,7.9375e-05,201575
RR,tcp,2,0.000105084,152259
RR,tcp,2,9.6292e-05,166161
RR,tcp,2,9.4792e-05,168791
RR,tcp,2,4.6458e-05,344397
RR,tcp,2,9.1167e-05,175502
RR,tcp,2,9.5916e-05,166813
RR,tcp,2,9.3458e-05,171200
RR,tcp,2,7.5792e-05,211104
RR,tcp,2,9.6167e-05,166377
RR,tcp,2,7.875e-05,203175
RR,tcp,2,9.6333e-05,166091
RR,tcp,2,6.2167e-05,257371
RR,tcp,2,9.3416e-05,171277
RR,tcp,2,0.000155125,103143
RR,tcp,2,0.000113167,141384
RR,tcp,2,5.7042e-05,280495
RR,tcp,2,9.9042e-05,161548
RR,tcp,2,5.5458e-05,288507
RR,tcp,2,8.6833e-05,184262
RR,tcp,2,7.3042e-05,219052
RR,tcp,2,8.2625e-05,193646
RR,tcp,2,8.4e-05,190476
RR,tcp,2,0.000171708,93181.4
RR,tcp,2,8.5625e-05,186861
RR,tcp,2,0.000102125,156671
RR,tcp,2,6.9125e-05,231465
RR,tcp,2,0.000106792,149824
RR,tcp,2,7.25e-05,220690
RR,tcp,2,8.5291e-05,187593
RR,tcp,2,8.4417e-05,189535
RR,tcp,2,8.2583e-05,193744
RR,tcp,2,7.7709e-05,205896
RR,tcp,2,9.5375e-05,167759
RR,tcp,2,6.7208e-05,238067
RR,tcp,2,0.000106042,150884
RR,tcp,2,3.1917e-05,501300
RR,tcp,2,0.000101292,157959
RR,tcp,2,4.5708e-05,350048
RR,tcp,2,7.4459e-05,214883
RR,tcp,2,4.8375e-05,330749
RR,tcp,2,0.000124625,128385
RR,tcp,2,6.2042e-05,257890
RR,tcp,2,9.8291e-05,162782
RR,tcp,2,5.5791e-05,286785
RR,tcp,2,0.000109208,146509
RR,tcp,2,8.2209e-05,194626
RR,tcp,2,0.000155625,102811
RR,tcp,2,6.6834e-05,239399
RR,tcp,2,7.1917e-05,222479
RR,tcp,2,9.1125e-05,175583
RR,tcp,2,0.000102708,155781
RR,tcp,2,6.9583e-05,229941
RR,tcp,2,0.000126292,126691
RR,tcp,2,7.8791e-05,203069
RR,tcp,2,8.2541e-05,193843
RR,tcp,2,6.7e-05,238806
RR,tcp,2,0.000111334,143712
RR,tcp,2,0.000101125,158220
RR,tcp,2,8.7e-05,183908
RR,tcp,2,6.0083e-05,266298
RR,tcp,2,8.525e-05,187683
RR,tcp,2,0.000100292,159534
RR,tcp,2,8.7541e-05,182772
RR,tcp,2,4.1625e-05,384384
RR,tcp,2,8.8625e-05,180536
RR,tcp,2,8.7209e-05,183467
RR,tcp,2,7.875e-05,203175
RR,tcp,2,5.1708e-05,309430
RR,tcp,2,0.000103708,154279
RR,tcp,2,8.0375e-05,199067
RR,tcp,2,8.6666e-05,184617
RR,tcp,2,8.8791e-05,180198
RR,tcp,2,9.8292e-05,162780
RR,tcp,2,6.275e-05,254980
RR,tcp,2,9.5666e-05,167249
RR,tcp,2,4.875e-05,328205
RR,tcp,2,9.3042e-05,171965
RR,tcp,2,6.2875e-05,254473
RR,tcp,2,8.8375e-05,181047
RR,tcp,2,4.5125e-05,354571
RR,tcp,2,5.1625e-05,309927
RR,tcp,2,0.000103084,155213
RR,tcp,2,0.000135625,117972
RR,tcp,2,5.8958e-05,271380
RR,tcp,2,0.000100541,159139
RR,tcp,2,8.0042e-05,199895
RR,tcp,2,0.000118667,134831
RR,tcp,2,8.0459e-05,198859
RR,tcp,2,0.000101125,158220
RR,tcp,2,6.9875e-05,228980
RR,tcp,2,8.5875e-05,186317
RR,tcp,2,8.3833e-05,190856
RR,tcp,2,0.000114333,139942
RR,tcp,2,7.3125e-05,218803
RR,tcp,2,9.875e-05,162025
RR,tcp,2,6.0833e-05,263015
RR,tcp,2,0.000115667,138328
RR,tcp,2,6.0459e-05,264642
RR,tcp,2,8.4458e-05,189443
RR,tcp,4,7.8541e-05,407431
RR,tcp,4,0.000106209,301293
RR,tcp,4,7.1334e-05,448594
RR,tcp,4,0.000119833,267038
RR,tcp,4,8.0541e-05,397313
RR,tcp,4,9.9166e-05,322691
RR,tcp,4,7.8166e-05,409385
RR,tcp,4,9.675e-05,330749
RR,tcp,4,6.6583e-05,480603
RR,tcp,4,0.000115333,277457
RR,tcp,4,0.000102958,310806
RR,tcp,4,9.0917e-05,351969
RR,tcp,4,7.8917e-05,405489
RR,tcp,4,0.000128208,249594
RR,tcp,4,7.6542e-05,418071
RR,tcp,4,9.6208e-05,332613
RR,tcp,4,7.2541e-05,441130
RR,tcp,4,0.000102292,312830
RR,tcp,4,7.6417e-05,418755
RR,tcp,4,8.5375e-05,374817
RR,tcp,4,8.1834e-05,391036
RR,tcp,4,0.000106334,300939
RR,tcp,4,8.6084e-05,371730
RR,tcp,4,0.000101333,315791
RR,tcp,4,5.6834e-05,563043
RR,tcp,4,8.3459e-05,383422
RR,tcp,4,7.95e-05,402516
RR,tcp,4,8.6834e-05,368519
RR,tcp,4,6.8083e-05,470015
RR,tcp,4,8.4833e-05,377212
RR,tcp,4,6.7458e-05,474369
RR,tcp,4,9.6958e-05,330040
RR,tcp,4,7.1833e-05,445478
RR,tcp,4,8.9709e-05,356709
RR,tcp,4,8.1417e-05,393038
RR,tcp,4,9.15e-05,349727
RR,tcp,4,6.7e-05,477612
RR,tcp,4,9.5375e-05,335518
RR,tcp,4,9.8166e-05,325978
RR,tcp,4,0.000115,278261
RR,tcp,4,6.8208e-05,469153
RR,tcp,4,8.3416e-05,383619
RR,tcp,4,8.8292e-05,362434
RR,tcp,4,0.000116666,274287
RR,tcp,4,7.1708e-05,446254
RR,tcp,4,0.000135917,235438
RR,tcp,4,0.000213041,150206
RR,tcp,4,0.0001005,318408
RR,tcp,4,0.000109708,291683
RR,tcp,4,0.00010125,316049
RR,tcp,4,7.0584e-05,453361
RR,tcp,4,0.000115333,277457
RR,tcp,4,7.1333e-05,448600
RR,tcp,4,8.7875e-05,364154
RR,tcp,4,9.2417e-05,346257
RR,tcp,4,0.000103875,308063
RR,tcp,4,4.8459e-05,660352
RR,tcp,4,0.000105834,302360
RR,tcp,4,8.5625e-05,373723
RR,tcp,4,0.000110541,289485
RR,tcp,4,5.9875e-05,534447
RR,tcp,4,9.5792e-05,334057
RR,tcp,4,5.275e-05,606635
RR,tcp,4,0.000105541,303200
RR,tcp,4,5.3875e-05,593968
RR,tcp,4,8.5375e-05,374817
RR,tcp,4,7.7584e-05,412456
RR,tcp,4,0.000119958,266760
RR,tcp,4,7.6709e-05,417161
RR,tcp,4,0.000116875,273797
RR,tcp,4,8.5583e-05,373906
RR,tcp,4,9.8875e-05,323641
RR,tcp,4,6.1166e-05,523166
RR,tcp,4,9.7291e-05,328910
RR,tcp,4,8.8208e-05,362779
RR,tcp,4,9.5417e-05,335370
RR,tcp,4,5.25e-05,609524
RR,tcp,4,0.000118834,269283
RR,tcp,4,7.9042e-05,404848
RR,tcp,4,0.000118167,270803
RR,tcp,4,6.8875e-05,464610
RR,tcp,4,7.8917e-05,405489
RR,tcp,4,6.4167e-05,498699
RR,tcp,4,9.9541e-05,321476
RR,tcp,4,9.0291e-05,354410
RR,tcp,4,0.000117167,273114
RR,tcp,4,8.6917e-05,368167
RR,tcp,4,0.000151208,211629
RR,tcp,4,6.5417e-05,489169
RR,tcp,4,0.000141917,225484
RR,tcp,4,7.8875e-05,405705
RR,tcp,4,0.000116083,275665
RR,tcp,4,6.4125e-05,499025
RR,tcp,4,9.7916e-05,326811
RR,tcp,4,0.000101333,315791
RR,tcp,4,9.7584e-05,327923
RR,tcp,4,6.4541e-05,495809
RR,tcp,4,9.9417e-05,321877
RR,tcp,4,8.8333e-05,362266
RR,tcp,4,9.0709e-05,352776
RR,tcp,4,7.0375e-05,454707
RR,tcp,4,8.85e-05,361582
RR,tcp,4,6.4958e-05,492626
RR,tcp,4,9.3458e-05,342400
RR,tcp,4,6.8666e-05,466024
RR,tcp,4,8.1833e-05,391040
RR,tcp,4,7.3083e-05,437858
RR,tcp,4,9.6542e-05,331462
RR,tcp,4,8.7334e-05,366409
RR,tcp,4,0.000107458,297791
RR,tcp,4,7.4709e-05,428329
RR,tcp,4,9.5667e-05,334494
RR,tcp,4,5.9458e-05,538195
RR,tcp,4,0.000104584,305974
RR,tcp,4,8.925e-05,358543
RR,tcp,4,0.000114,280702
RR,tcp,4,6.4917e-05,492937
RR,tcp,4,0.000130042,246074
RR,tcp,4,0.000143584,222866
RR,tcp,4,0.000129958,246233
RR,tcp,4,5.4292e-05,589405
RR,tcp,4,7.2875e-05,439108
RR,tcp,4,9.2375e-05,346414
RR,tcp,4,9.0875e-05,352132
RR,tcp,4,7e-05,457143
RR,tcp,4,8.8292e-05,362434
RR,tcp,4,8.1208e-05,394050
RR,tcp,4,8.8791e-05,360397
RR,tcp,4,5.1958e-05,615882
RR,tcp,4,9.1541e-05,349570
RR,tcp,4,8.9917e-05,355884
RR,tcp,4,0.000116083,275665
RR,tcp,4,7.775e-05,411576
RR,tcp,4,9.7584e-05,327923
RR,tcp,4,9.6167e-05,332754
RR,tcp,4,0.0001195,267782
RR,tcp,4,5.8292e-05,548960
RR,tcp,4,9.3084e-05,343776
RR,tcp,4,8.7125e-05,367288
RR,tcp,4,9.6708e-05,330893
RR,tcp,4,6.3792e-05,501630
RR,tcp,4,0.000101292,315918
RR,tcp,4,6.1625e-05,519270
RR,tcp,4,0.000105208,304159
RR,tcp,4,5.7042e-05,560990
RR,tcp,4,9.9375e-05,322013
RR,tcp,4,8.8125e-05,363121
RR,tcp,4,8.7792e-05,364498
RR,tcp,4,8.2292e-05,388859
RR,tcp,4,0.000111167,287855
RR,tcp,4,7.7292e-05,414014
RR,tcp,4,9.9792e-05,320667
RR,tcp,4,5.3958e-05,593054
RR,tcp,4,8.9875e-05,356050
RR,tcp,4,7.6083e-05,420593
RR,tcp,4,9.4584e-05,338324
RR,tcp,4,7.3208e-05,437111
RR,tcp,4,8.8333e-05,362266
RR,tcp,4,0.000116333,275072
RR,tcp,4,9.8625e-05,324461
RR,tcp,4,8.725e-05,366762
RR,tcp,4,0.000109209,293016
RR,tcp,4,9.8375e-05,325286
RR,tcp,4,0.000108917,293802
RR,tcp,4,7.0208e-05,455789
RR,tcp,4,0.000109458,292350
RR,tcp,4,8.1542e-05,392436
RR,tcp,4,8.4792e-05,377394
RR,tcp,4,5.7584e-05,555710
RR,tcp,4,0.000118125,270899
RR,tcp,4,7.0291e-05,455250
RR,tcp,4,0.000111416,287212
RR,tcp,4,0.000102,313725
RR,tcp,4,0.000113541,281837
RR,tcp,4,9.8166e-05,325978
RR,tcp,4,8.9375e-05,358042
RR,tcp,4,6.5125e-05,491363
RR,tcp,4,8.3e-05,385542
RR,tcp,4,7.7583e-05,412461
RR,tcp,4,0.000108708,294367
RR,tcp,4,7.1125e-05,449912
RR,tcp,4,0.000103834,308184
RR,tcp,4,7.75e-05,412903
RR,tcp,4,9.625e-05,332468
RR,tcp,4,5.9917e-05,534072
RR,tcp,4,0.000104166,307202
RR,tcp,4,8.2125e-05,389650
RR,tcp,4,0.000112666,284025
RR,tcp,4,6.8e-05,470588
RR,tcp,4,0.000115458,277157
RR,tcp,4,7.0166e-05,456061
RR,tcp,4,0.00010925,292906
RR,tcp,4,6.3833e-05,501308
RR,tcp,4,9.9917e-05,320266
RR,tcp,4,7.4375e-05,430252
RR,tcp,4,9.5375e-05,335518
RR,tcp,4,7.2417e-05,441885
RR,tcp,4,0.000140375,227961
RR,tcp,4,9.2625e-05,345479
RR,tcp,4,0.000120333,265929
RR,tcp,4,7.4875e-05,427379
RR,tcp,4,0.000133292,240074
RR,tcp,4,0.000107125,298716
RR,tcp,4,9.0875e-05,352132
RR,tcp,4,7.1333e-05,448600
RR,tcp,4,0.000106625,300117
RR,tcp,4,9.1958e-05,347985
RR,tcp,4,8.35e-05,383234
RR,tcp,4,7.3709e-05,434140
RR,tcp,4,9.0542e-05,353427
RR,tcp,4,8.8083e-05,363294
RR,tcp,4,0.000102792,311308
RR,tcp,4,8.1458e-05,392840
RR,tcp,4,9.8e-05,326531
RR,tcp,4,7.8458e-05,407862
RR,tcp,4,9.8083e-05,326254
RR,tcp,4,5.6083e-05,570583
RR,tcp,4,0.000118375,270327
RR,tcp,4,8.525e-05,375367
RR,tcp,4,0.0001295,247104
RR,tcp,4,6.4917e-05,492937
RR,tcp,4,0.000100208,319336
RR,tcp,4,9.1e-05,351648
RR,tcp,4,9.2208e-05,347041
RR,tcp,4,8.6583e-05,369588
RR,tcp,4,0.000112625,284129
RR,tcp,4,9.3042e-05,343931
RR,tcp,4,8.6834e-05,368519
RR,tcp,4,6.4875e-05,493256
RR,tcp,4,8.5666e-05,373544
RR,tcp,4,8.1875e-05,390840
RR,tcp,4,0.000111667,286566
RR,tcp,4,7.7125e-05,414911
RR,tcp,4,0.000173458,184483
RR,tcp,4,9.2541e-05,345793
RR,tcp,4,0.000106208,301296
RR,tcp,4,7.4583e-05,429052
RR,tcp,4,0.000124584,256855
RR,tcp,4,8.4125e-05,380386
RR,tcp,4,0.000102542,312067
RR,tcp,4,7.0625e-05,453097
RR,tcp,4,9.5125e-05,336399
RR,tcp,4,7.0542e-05,453630
RR,tcp,4,0.000115916,276062
RR,tcp,4,6.3625e-05,502947
RR,tcp,4,0.000136708,234076
RR,tcp,4,0.000132375,241737
RR,tcp,4,8.625e-05,371014
RR,tcp,4,7.25e-05,441379
RR,tcp,4,9.15e-05,349727
RR,tcp,4,8.4458e-05,378887
RR,tcp,4,9.8583e-05,324600
RR,tcp,4,6.425e-05,498054
RR,tcp,4,0.00010375,308434
RR,tcp,4,7.2625e-05,440620
RR,tcp,4,0.000106208,301296
RR,tcp,8,5.9416e-05,1.07715e+06
RR,tcp,8,0.000124667,513368
RR,tcp,8,0.00022825,280394
RR,tcp,8,0.00013175,485769
RR,tcp,8,0.00010625,602353
RR,tcp,8,0.000110708,578097
RR,tcp,8,0.000101333,631581
RR,tcp,8,0.000119791,534264
RR,tcp,8,7.2e-05,888889
RR,tcp,8,0.000105625,605917
RR,tcp,8,8.2958e-05,771475
RR,tcp,8,0.000112125,570792
RR,tcp,8,8.0375e-05,796267
RR,tcp,8,0.00012925,495164
RR,tcp,8,8.45e-05,757396
RR,tcp,8,0.0001215,526749
RR,tcp,8,8.2083e-05,779699
RR,tcp,8,9.7083e-05,659230
RR,tcp,8,7.8792e-05,812265
RR,tcp,8,0.000106,603774
RR,tcp,8,6.3625e-05,1.00589e+06
RR,tcp,8,0.000119667,534817
RR,tcp,8,7.2417e-05,883770
RR,tcp,8,0.000110791,577664
RR,tcp,8,6.05e-05,1.05785e+06
RR,tcp,8,0.000115334,554910
RR,tcp,8,9.0458e-05,707511
RR,tcp,8,0.00012725,502947
RR,tcp,8,6.4417e-05,993527
RR,tcp,8,0.000106584,600465
RR,tcp,8,8.525e-05,750733
RR,tcp,8,9.7375e-05,657253
RR,tcp,8,7.8833e-05,811843
RR,tcp,8,0.000110833,577445
RR,tcp,8,8.6458e-05,740244
RR,tcp,8,0.000112958,566582
RR,tcp,8,9.2542e-05,691578
RR,tcp,8,0.0001225,522449
RR,tcp,8,0.000104375,613174
RR,tcp,8,8.5333e-05,750003
RR,tcp,8,8.275e-05,773414
RR,tcp,8,0.00012375,517172
RR,tcp,8,0.000153083,418074
RR,tcp,8,0.000138291,462792
RR,tcp,8,7.925e-05,807571
RR,tcp,8,0.000111958,571643
RR,tcp,8,9.5542e-05,669862
RR,tcp,8,9.4125e-05,679947
RR,tcp,8,5.8958e-05,1.08552e+06
RR,tcp,8,9.6541e-05,662931
RR,tcp,8,7.9458e-05,805457
RR,tcp,8,0.000107084,597662
RR,tcp,8,7.9042e-05,809696
RR,tcp,8,0.000106084,603296
RR,tcp,8,8.3417e-05,767230
RR,tcp,8,0.0001115,573991
RR,tcp,8,6.8541e-05,933748
RR,tcp,8,0.000107917,593048
RR,tcp,8,8.8084e-05,726579
RR,tcp,8,9.45e-05,677249
RR,tcp,8,0.000114959,556720
RR,tcp,8,0.000139625,458371
RR,tcp,8,8.475e-05,755162
RR,tcp,8,8.35e-05,766467
RR,tcp,8,8.8584e-05,722478
RR,tcp,8,0.000114334,559763
RR,tcp,8,8.6459e-05,740235
RR,tcp,8,0.000107,598131
RR,tcp,8,6.6667e-05,959995
RR,tcp,8,0.0001135,563877
RR,tcp,8,0.000151208,423258
RR,tcp,8,0.000130292,491204
RR,tcp,8,5.0125e-05,1.27681e+06
RR,tcp,8,0.00013225,483932
RR,tcp,8,9.2833e-05,689410
RR,tcp,8,0.000107042,597896
RR,tcp,8,7.1875e-05,890435
RR,tcp,8,0.000113,566372
RR,tcp,8,8.3625e-05,765321
RR,tcp,8,9.325e-05,686327
RR,tcp,8,6.8083e-05,940029
RR,tcp,8,0.000107,598131
RR,tcp,8,7.2292e-05,885299
RR,tcp,8,0.00010975,583144
RR,tcp,8,7.9875e-05,801252
RR,tcp,8,8.8667e-05,721802
RR,tcp,8,8.45e-05,757396
RR,tcp,8,0.000120167,532592
RR,tcp,8,8.2416e-05,776548
RR,tcp,8,7.2542e-05,882248
RR,tcp,8,8.7458e-05,731780
RR,tcp,8,0.000109834,582698
RR,tcp,8,6.2042e-05,1.03156e+06
RR,tcp,8,0.000113667,563048
RR,tcp,8,6.9458e-05,921420
RR,tcp,8,0.00011025,580499
RR,tcp,8,3.8e-05,1.68421e+06
RR,tcp,8,0.000101042,633400
RR,tcp,8,9.9709e-05,641868
RR,tcp,8,0.000104083,614894
RR,tcp,8,9.7458e-05,656693
RR,tcp,8,0.000108875,587830
RR,tcp,8,6.775e-05,944649
RR,tcp,8,9.8209e-05,651671
RR,tcp,8,6.9083e-05,926422
RR,tcp,8,0.000116542,549158
RR,tcp,8,9.5625e-05,669281
RR,tcp,8,0.000145875,438732
RR,tcp,8,0.000104334,613415
RR,tcp,8,0.000119708,534634
RR,tcp,8,0.00016975,377025
RR,tcp,8,0.00016375,390840
RR,tcp,8,0.000121416,527113
RR,tcp,8,0.000130833,489173
RR,tcp,8,7.8042e-05,820071
RR,tcp,8,9.9416e-05,643760
RR,tcp,8,6.825e-05,937729
RR,tcp,8,0.000118917,538191
RR,tcp,8,7.0625e-05,906195
RR,tcp,8,0.000136958,467297
RR,tcp,8,8.7167e-05,734223
RR,tcp,8,0.000112458,569101
RR,tcp,8,0.00010875,588506
RR,tcp,8,0.000122916,520681
RR,tcp,8,6.125e-05,1.0449e+06
RR,tcp,8,8.8083e-05,726587
RR,tcp,8,7.4167e-05,862917
RR,tcp,8,9.4041e-05,680554
RR,tcp,16,8.5834e-05,1.49125e+06
RR,tcp,16,0.000140584,910488
RR,tcp,16,0.00011925,1.07338e+06
RR,tcp,16,0.000140209,912923
RR,tcp,16,6.2709e-05,2.04117e+06
RR,tcp,16,0.00013075,978967
RR,tcp,16,0.000153917,831617
RR,tcp,16,0.000140084,913737
RR,tcp,16,6.9916e-05,1.83077e+06
RR,tcp,16,0.000113667,1.1261e+06
RR,tcp,16,8.1833e-05,1.56416e+06
RR,tcp,16,0.000148041,864625
RR,tcp,16,0.000106208,1.20518e+06
RR,tcp,16,0.000143958,889148
RR,tcp,16,9.3042e-05,1.37572e+06
RR,tcp,16,0.000118416,1.08094e+06
RR,tcp,16,6.9292e-05,1.84726e+06
RR,tcp,16,0.000139042,920585
RR,tcp,16,9.825e-05,1.3028e+06
RR,tcp,16,0.00012175,1.05133e+06
RR,tcp,16,7.1666e-05,1.78606e+06
RR,tcp,16,0.00011925,1.07338e+06
RR,tcp,16,8.8209e-05,1.4511e+06
RR,tcp,16,9.3833e-05,1.36413e+06
RR,tcp,16,6.1459e-05,2.08269e+06
RR,tcp,16,0.000113125,1.13149e+06
RR,tcp,16,0.000107709,1.18839e+06
RR,tcp,16,0.000147834,865836
RR,tcp,16,0.00010475,1.22196e+06
RR,tcp,16,0.000114583,1.11709e+06
RR,tcp,16,0.000103583,1.23572e+06
RR,tcp,16,0.0001325,966038
RR,tcp,16,8.4625e-05,1.51256e+06
RR,tcp,16,0.000118459,1.08054e+06
RR,tcp,16,0.000105834,1.20944e+06
RR,tcp,16,9.4666e-05,1.35212e+06
RR,tcp,16,9.1625e-05,1.397e+06
RR,tcp,16,0.000115917,1.10424e+06
RR,tcp,16,8.4708e-05,1.51107e+06
RR,tcp,16,0.000102584,1.24776e+06
RR,tcp,16,9.2458e-05,1.38441e+06
RR,tcp,16,0.000233083,549161
RR,tcp,16,9.6625e-05,1.32471e+06
RR,tcp,16,0.000146916,871246
RR,tcp,16,0.000110708,1.15619e+06
RR,tcp,16,9.6416e-05,1.32758e+06
RR,tcp,16,9.4875e-05,1.34914e+06
RR,tcp,16,0.00013225,967864
RR,tcp,16,4.4458e-05,2.87912e+06
RR,tcp,16,0.000137667,929780
RR,tcp,16,0.000139833,915378
RR,tcp,16,0.000106041,1.20708e+06
RR,tcp,16,8.3875e-05,1.52608e+06
RR,tcp,16,0.000118292,1.08207e+06
RR,tcp,16,0.000101458,1.26161e+06
RR,tcp,16,9.9541e-05,1.2859e+06
RR,tcp,16,7.4709e-05,1.71331e+06
RR,tcp,16,0.000132875,963311
RR,tcp,16,9.3791e-05,1.36474e+06
RR,tcp,16,0.000119667,1.06963e+06
RR,tcp,16,9.2834e-05,1.37881e+06
RR,tcp,16,0.000118583,1.07941e+06
RR,tcp,16,7.8167e-05,1.63752e+06
RR,tcp,16,0.000134,955224
RR,tcp,32,0.000144875,1.76704e+06
RR,tcp,32,0.000136125,1.88062e+06
RR,tcp,32,0.000130958,1.95483e+06
RR,tcp,32,0.0001925,1.32987e+06
RR,tcp,32,0.000104791,2.44296e+06
RR,tcp,32,0.000150333,1.70289e+06
RR,tcp,32,0.000155708,1.6441e+06
RR,tcp,32,0.000146458,1.74794e+06
RR,tcp,32,6.6959e-05,3.82324e+06
RR,tcp,32,0.000110625,2.31412e+06
RR,tcp,32,0.000100708,2.542e+06
RR,tcp,32,0.000107958,2.37129e+06
RR,tcp,32,8.1208e-05,3.1524e+06
RR,tcp,32,0.000116166,2.20374e+06
RR,tcp,32,8.7125e-05,2.93831e+06
RR,tcp,32,0.000115708,2.21247e+06
RR,tcp,32,6.9625e-05,3.67684e+06
RR,tcp,32,0.0001175,2.17872e+06
RR,tcp,32,0.000107584,2.37954e+06
RR,tcp,32,0.000135542,1.88871e+06
RR,tcp,32,9.25e-05,2.76757e+06
RR,tcp,32,0.00011925,2.14675e+06
RR,tcp,32,9.425e-05,2.71618e+06
RR,tcp,32,0.000135292,1.8922e+06
RR,tcp,32,6.9416e-05,3.68791e+06
RR,tcp,32,0.000107916,2.37222e+06
RR,tcp,32,0.000110291,2.32113e+06
RR,tcp,32,0.000123625,2.07078e+06
RR,tcp,32,8.7916e-05,2.91187e+06
RR,tcp,32,0.000136667,1.87317e+06
RR,tcp,32,0.000102167,2.5057e+06
RR,tcp,32,0.00013875,1.84505e+06
RR,tcp,64,0.000153,3.34641e+06
RR,tcp,64,0.000151875,3.37119e+06
RR,tcp,64,0.000134334,3.8114e+06
RR,tcp,64,0.0001555,3.2926e+06
RR,tcp,64,0.000101333,5.05265e+06
RR,tcp,64,0.000133417,3.83759e+06
