Policy,Protocol,MessageSizeKB,TransferTimeSeconds,ThroughputKbps
FCFS,tcp,2,0.000146792,108998
FCFS,tcp,2,0.000278125,57528.1
FCFS,tcp,2,0.000154417,103616
FCFS,tcp,2,0.000111375,143659
FCFS,tcp,2,0.0001035,154589
FCFS,tcp,2,7.9e-05,202532
FCFS,tcp,2,0.000962959,16615.5
FCFS,tcp,2,0.000365375,43790.6
FCFS,tcp,2,3.6208e-05,441891
FCFS,tcp,2,7.45e-05,214765
FCFS,tcp,2,0.000109791,145731
FCFS,tcp,2,0.000127625,125367
FCFS,tcp,2,0.000254,62992.1
FCFS,tcp,2,0.000209958,76205.7
FCFS,tcp,2,0.000174042,91931.8
FCFS,tcp,2,9.4209e-05,169835
FCFS,tcp,2,0.000195583,81806.7
FCFS,tcp,2,0.000152166,105148
FCFS,tcp,2,0.000160333,99792.3
FCFS,tcp,2,0.000134083,119329
FCFS,tcp,2,0.000318667,50209.2
FCFS,tcp,2,9.2084e-05,173754
FCFS,tcp,2,0.000132209,121021
FCFS,tcp,2,0.000119875,133472
FCFS,tcp,2,0.00010075,158809
FCFS,tcp,2,0.000233042,68657.2
FCFS,tcp,2,0.000587084,27253.3
FCFS,tcp,2,0.000219625,72851.5
FCFS,tcp,2,0.000104791,152685
FCFS,tcp,2,8.6833e-05,184262
FCFS,tcp,2,0.000129541,123513
FCFS,tcp,2,0.000258666,61855.8
FCFS,tcp,2,0.00017575,91038.4
FCFS,tcp,2,6.975e-05,229391
FCFS,tcp,2,0.0002915,54888.5
FCFS,tcp,2,0.000166792,95927.9
FCFS,tcp,2,0.000101833,157120
FCFS,tcp,2,8.375e-05,191045
FCFS,tcp,2,0.000103958,153908
FCFS,tcp,2,8.1375e-05,196621
FCFS,tcp,2,0.000118833,134643
FCFS,tcp,2,6.7333e-05,237625
FCFS,tcp,2,0.000128042,124959
FCFS,tcp,2,9.6875e-05,165161
FCFS,tcp,2,0.000115291,138779
FCFS,tcp,2,0.000180416,88683.9
FCFS,tcp,2,0.000113167,141384
FCFS,tcp,2,9.2542e-05,172894
FCFS,tcp,2,0.000104333,153355
FCFS,tcp,2,0.000107375,149010
FCFS,tcp,2,0.000249875,64032
FCFS,tcp,2,0.000120125,133195
FCFS,tcp,2,0.000131417,121750
FCFS,tcp,2,0.000137375,116470
FCFS,tcp,2,0.000137,116788
FCFS,tcp,2,0.000116584,137240
FCFS,tcp,2,0.000199292,80284.2
FCFS,tcp,2,6.0625e-05,263918
FCFS,tcp,2,0.000140042,114251
FCFS,tcp,2,9.6209e-05,166305
FCFS,tcp,2,8.7791e-05,182251
FCFS,tcp,2,0.000194667,82191.6
FCFS,tcp,2,0.000245417,65195.2
FCFS,tcp,2,9.9792e-05,160333
FCFS,tcp,2,0.000137292,116540
FCFS,tcp,2,9.4e-05,170213
FCFS,tcp,2,0.000103667,154340
FCFS,tcp,2,0.000132833,120452
FCFS,tcp,2,9.7292e-05,164453
FCFS,tcp,2,0.000101709,157312
FCFS,tcp,2,0.000116584,137240
FCFS,tcp,2,8.6625e-05,184704
FCFS,tcp,2,8.0458e-05,198862
FCFS,tcp,2,7.3375e-05,218058
FCFS,tcp,2,9.7917e-05,163404
FCFS,tcp,2,9.5625e-05,167320
FCFS,tcp,2,0.000117959,135640
FCFS,tcp,2,7.4833e-05,213809
FCFS,tcp,2,8.9792e-05,178190
FCFS,tcp,2,8.3375e-05,191904
FCFS,tcp,2,0.000112417,142327
FCFS,tcp,2,6.3958e-05,250164
FCFS,tcp,2,0.000106834,149765
FCFS,tcp,2,8.8e-05,181818
FCFS,tcp,2,0.000122833,130258
FCFS,tcp,2,5.0833e-05,314756
FCFS,tcp,2,0.000128416,124595
FCFS,tcp,2,9.525e-05,167979
FCFS,tcp,2,0.0001205,132780
FCFS,tcp,2,4.9875e-05,320802
FCFS,tcp,2,0.000130125,122959
FCFS,tcp,2,9.1e-05,175824
FCFS,tcp,2,8.95e-05,178771
FCFS,tcp,2,0.000103542,154527
FCFS,tcp,2,8.6041e-05,185958
FCFS,tcp,2,0.000108833,147014
FCFS,tcp,2,0.000111042,144090
FCFS,tcp,2,7.4125e-05,215852
FCFS,tcp,2,0.000101125,158220
FCFS,tcp,2,0.000106125,150766
FCFS,tcp,2,0.000111875,143017
FCFS,tcp,2,6.8083e-05,235007
FCFS,tcp,2,0.000104584,152987
FCFS,tcp,2,7.7416e-05,206676
FCFS,tcp,2,0.0001015,157635
FCFS,tcp,2,5.8208e-05,274876
FCFS,tcp,2,0.000107625,148664
FCFS,tcp,2,7.8625e-05,203498
FCFS,tcp,2,0.000103167,155088
FCFS,tcp,2,7.6e-05,210526
FCFS,tcp,2,0.000113875,140505
FCFS,tcp,2,8.0958e-05,197633
FCFS,tcp,2,0.000115291,138779
FCFS,tcp,2,7.4833e-05,213809
FCFS,tcp,2,0.000126041,126943
FCFS,tcp,2,6.7959e-05,235436
FCFS,tcp,2,0.000110417,144905
FCFS,tcp,2,9.8916e-05,161753
FCFS,tcp,2,0.000153333,104348
FCFS,tcp,2,8.5167e-05,187866
FCFS,tcp,2,0.000190375,84044.6
FCFS,tcp,2,7.2583e-05,220437
FCFS,tcp,2,0.00011875,134737
FCFS,tcp,2,0.000107167,149300
FCFS,tcp,2,0.000106583,150118
FCFS,tcp,2,6.775e-05,236162
FCFS,tcp,2,9.95e-05,160804
FCFS,tcp,2,0.000112166,142646
FCFS,tcp,2,0.000126666,126316
FCFS,tcp,2,6.9834e-05,229115
FCFS,tcp,2,0.0001255,127490
FCFS,tcp,2,8.6708e-05,184527
FCFS,tcp,2,0.000125334,127659
FCFS,tcp,2,8.7666e-05,182511
FCFS,tcp,2,0.000118083,135498
FCFS,tcp,2,8.175e-05,195719
FCFS,tcp,2,8.3667e-05,191234
FCFS,tcp,2,5.7292e-05,279271
FCFS,tcp,2,0.000106917,149649
FCFS,tcp,2,7.3416e-05,217936
FCFS,tcp,2,0.000121542,131642
FCFS,tcp,2,9.025e-05,177285
FCFS,tcp,2,0.000107125,149358
FCFS,tcp,2,5.9e-05,271186
FCFS,tcp,2,9.8542e-05,162367
FCFS,tcp,2,6.0334e-05,265190
FCFS,tcp,2,0.000104542,153049
FCFS,tcp,2,9.8125e-05,163057
FCFS,tcp,2,0.000126125,126858
FCFS,tcp,2,8.0584e-05,198551
FCFS,tcp,2,0.000119709,133657
FCFS,tcp,2,9.05e-05,176796
FCFS,tcp,2,0.000112084,142750
FCFS,tcp,2,7.5084e-05,213095
FCFS,tcp,2,0.000123708,129337
FCFS,tcp,2,0.000119375,134031
FCFS,tcp,2,0.000232,68965.5
FCFS,tcp,2,7.4416e-05,215008
FCFS,tcp,2,0.000125542,127447
FCFS,tcp,2,9.3375e-05,171352
FCFS,tcp,2,0.000125542,127447
FCFS,tcp,2,6.9167e-05,231324
FCFS,tcp,2,7.9417e-05,201468
FCFS,tcp,2,0.000124417,128600
FCFS,tcp,2,0.000102333,156352
FCFS,tcp,2,7.1459e-05,223905
FCFS,tcp,2,0.000110166,145235
FCFS,tcp,2,9.2625e-05,172740
FCFS,tcp,2,0.000112791,141855
FCFS,tcp,2,7.7458e-05,206564
FCFS,tcp,2,9.7375e-05,164313
FCFS,tcp,2,7.15e-05,223776
FCFS,tcp,2,0.000102041,156800
FCFS,tcp,2,8.6667e-05,184615
FCFS,tcp,2,0.000109625,145952
FCFS,tcp,2,8.725e-05,183381
FCFS,tcp,2,0.000105458,151719
FCFS,tcp,2,0.000100583,159073
FCFS,tcp,2,0.00010525,152019
FCFS,tcp,2,9.6292e-05,166161
FCFS,tcp,2,0.000101125,158220
FCFS,tcp,2,6.4041e-05,249840
FCFS,tcp,2,0.000122,131148
FCFS,tcp,2,9.3458e-05,171200
FCFS,tcp,2,0.000128583,124433
FCFS,tcp,2,8.3792e-05,190949
FCFS,tcp,2,0.000131166,121983
FCFS,tcp,2,9.075e-05,176309
FCFS,tcp,2,0.000280334,57074.8
FCFS,tcp,2,9.7125e-05,164736
FCFS,tcp,2,0.000140875,113576
FCFS,tcp,2,0.0001055,151659
FCFS,tcp,2,0.000121833,131327
FCFS,tcp,2,7.2e-05,222222
FCFS,tcp,2,0.000126584,126398
FCFS,tcp,2,0.000144167,110982
FCFS,tcp,2,0.000124291,128730
FCFS,tcp,2,8.2792e-05,193255
FCFS,tcp,2,0.00010825,147806
FCFS,tcp,2,8.375e-05,191045
FCFS,tcp,2,0.000111917,142963
FCFS,tcp,2,7.6708e-05,208583
FCFS,tcp,2,0.000111958,142911
FCFS,tcp,2,9.25e-05,172973
FCFS,tcp,2,8.925e-05,179272
FCFS,tcp,2,7.4084e-05,215971
FCFS,tcp,2,9.8167e-05,162988
FCFS,tcp,2,8.525e-05,187683
FCFS,tcp,2,0.000131834,121365
FCFS,tcp,2,6.5375e-05,244742
FCFS,tcp,2,0.00010775,148492
FCFS,tcp,2,0.000128959,124070
FCFS,tcp,2,0.000119791,133566
FCFS,tcp,2,8.8625e-05,180536
FCFS,tcp,2,0.00011875,134737
FCFS,tcp,2,9.8083e-05,163127
FCFS,tcp,2,0.000106416,150353
FCFS,tcp,2,6.1208e-05,261404
FCFS,tcp,2,0.000121041,132187
FCFS,tcp,2,9.6541e-05,165733
FCFS,tcp,2,0.000110208,145180
FCFS,tcp,2,8.3416e-05,191810
FCFS,tcp,2,0.000130583,122527
FCFS,tcp,2,0.000115542,138478
FCFS,tcp,2,0.000148792,107533
FCFS,tcp,2,9.2916e-05,172199
FCFS,tcp,2,0.000104541,153050
FCFS,tcp,2,8.7292e-05,183293
FCFS,tcp,2,0.000104042,153784
FCFS,tcp,2,7.8875e-05,202853
FCFS,tcp,2,9.8042e-05,163195
FCFS,tcp,2,8.0458e-05,198862
FCFS,tcp,2,0.000145041,110314
FCFS,tcp,2,6.8333e-05,234147
FCFS,tcp,2,0.000115042,139080
FCFS,tcp,2,9.0542e-05,176714
FCFS,tcp,2,0.000100958,158482
FCFS,tcp,2,5.7166e-05,279887
FCFS,tcp,2,0.000116375,137487
FCFS,tcp,2,8.625e-05,185507
FCFS,tcp,2,9.375e-05,170667
FCFS,tcp,2,6.1042e-05,262115
FCFS,tcp,2,0.00010325,154964
FCFS,tcp,2,8.4792e-05,188697
FCFS,tcp,2,0.000117,136752
FCFS,tcp,2,0.000113625,140814
FCFS,tcp,2,0.00010075,158809
FCFS,tcp,2,7.0708e-05,226283
FCFS,tcp,2,0.000121416,131778
FCFS,tcp,2,6.0458e-05,264647
FCFS,tcp,2,0.000112666,142013
FCFS,tcp,2,0.000102208,156544
FCFS,tcp,2,0.000116833,136948
FCFS,tcp,2,6.2791e-05,254814
FCFS,tcp,2,0.000124542,128471
FCFS,tcp,2,8.2625e-05,193646
FCFS,tcp,2,0.000112625,142064
FCFS,tcp,2,7.6166e-05,210067
FCFS,tcp,2,0.00014375,111304
FCFS,tcp,2,0.000147417,108536
FCFS,tcp,2,8.4875e-05,188513
FCFS,tcp,2,7.6959e-05,207903
FCFS,tcp,2,0.000108709,147182
FCFS,tcp,2,7.5959e-05,210640
FCFS,tcp,2,0.00013375,119626
FCFS,tcp,2,6.975e-05,229391
FCFS,tcp,2,0.000140708,113711
FCFS,tcp,2,8.3958e-05,190571
FCFS,tcp,2,0.000108833,147014
FCFS,tcp,2,8.05e-05,198758
FCFS,tcp,2,0.000134084,119328
FCFS,tcp,2,6.7875e-05,235727
FCFS,tcp,2,0.000115041,139081
FCFS,tcp,2,6.9375e-05,230631
FCFS,tcp,2,9.8042e-05,163195
FCFS,tcp,2,7.4334e-05,215245
FCFS,tcp,2,0.000133084,120225
FCFS,tcp,2,6.2542e-05,255828
FCFS,tcp,2,0.000107542,148779
FCFS,tcp,2,7.4e-05,216216
FCFS,tcp,2,0.000116667,137142
FCFS,tcp,2,8.3292e-05,192095
FCFS,tcp,2,0.000113209,141332
FCFS,tcp,2,9.1875e-05,174150
FCFS,tcp,2,0.00010875,147126
FCFS,tcp,2,6.775e-05,236162
FCFS,tcp,2,0.000111,144144
FCFS,tcp,2,0.000103667,154340
FCFS,tcp,2,0.000135417,118154
FCFS,tcp,2,8.0458e-05,198862
FCFS,tcp,2,0.000135667,117936
FCFS,tcp,2,0.000103875,154031
FCFS,tcp,2,0.000140209,114115
FCFS,tcp,2,0.000197583,80978.6
FCFS,tcp,2,0.000135291,118264
FCFS,tcp,2,0.000102416,156226
FCFS,tcp,2,0.000122125,131013
FCFS,tcp,2,7.7708e-05,205899
FCFS,tcp,2,0.000108917,146901
FCFS,tcp,2,0.000106,150943
FCFS,tcp,2,0.000123333,129730
FCFS,tcp,2,8.7167e-05,183556
FCFS,tcp,2,0.000151417,105668
FCFS,tcp,2,6.8084e-05,235004
FCFS,tcp,2,0.000126583,126399
FCFS,tcp,2,7.5792e-05,211104
FCFS,tcp,2,0.000103791,154156
FCFS,tcp,2,0.000115167,138929
FCFS,tcp,2,0.000109833,145676
FCFS,tcp,2,7.8875e-05,202853
FCFS,tcp,2,0.000106333,150471
FCFS,tcp,2,9.2334e-05,173284
FCFS,tcp,2,0.000112375,142380
FCFS,tcp,2,7.3666e-05,217197
FCFS,tcp,2,0.000111083,144036
FCFS,tcp,2,9.8083e-05,163127
FCFS,tcp,2,0.000113292,141228
FCFS,tcp,2,8.9792e-05,178190
FCFS,tcp,2,0.000114125,140197
FCFS,tcp,2,9.6125e-05,166450
FCFS,tcp,2,9.8583e-05,162300
FCFS,tcp,2,0.000105542,151598
FCFS,tcp,2,0.000134583,118886
FCFS,tcp,2,8.8375e-05,181047
FCFS,tcp,2,9.4459e-05,169386
FCFS,tcp,2,7.9292e-05,201786
FCFS,tcp,2,0.000114666,139536
FCFS,tcp,2,0.000110958,144199
FCFS,tcp,2,0.00019425,82368.1
FCFS,tcp,2,7.8917e-05,202745
FCFS,tcp,2,0.000129542,123512
FCFS,tcp,2,0.000139917,114354
FCFS,tcp,2,0.000107709,148548
FCFS,tcp,2,9.8375e-05,162643
FCFS,tcp,2,0.000139458,114730
FCFS,tcp,2,9.4458e-05,169387
FCFS,tcp,2,0.000121375,131823
FCFS,tcp,2,6.4625e-05,247582
FCFS,tcp,2,0.00014625,109402
FCFS,tcp,2,0.000112458,142275
FCFS,tcp,2,0.000108958,146846
FCFS,tcp,2,8.1459e-05,196418
FCFS,tcp,2,0.000102958,155403
FCFS,tcp,2,8.8e-05,181818
FCFS,tcp,2,0.000120417,132872
FCFS,tcp,2,7.7959e-05,205236
FCFS,tcp,2,0.000104458,153172
FCFS,tcp,2,9.6792e-05,165303
FCFS,tcp,2,0.000127666,125327
FCFS,tcp,2,7.0584e-05,226680
FCFS,tcp,2,0.000104542,153049
FCFS,tcp,2,7.8458e-05,203931
FCFS,tcp,4,0.000192875,165911
FCFS,tcp,4,9.2375e-05,346414
FCFS,tcp,4,0.000130792,244663
FCFS,tcp,4,0.000154875,206618
FCFS,tcp,4,0.000119458,267877
FCFS,tcp,4,0.000115041,278162
FCFS,tcp,4,0.000114041,280601
FCFS,tcp,4,8.2209e-05,389252
FCFS,tcp,4,0.00010675,299766
FCFS,tcp,4,9.3833e-05,341031
FCFS,tcp,4,0.000133166,240302
FCFS,tcp,4,9.1709e-05,348930
FCFS,tcp,4,0.000115791,276360
FCFS,tcp,4,6.4084e-05,499345
FCFS,tcp,4,9.4375e-05,339073
FCFS,tcp,4,8.0875e-05,395672
FCFS,tcp,4,0.00011,290909
FCFS,tcp,4,8.4333e-05,379448
FCFS,tcp,4,0.00010225,312958
FCFS,tcp,4,8.2625e-05,387292
FCFS,tcp,4,0.000130417,245367
FCFS,tcp,4,9.0625e-05,353103
FCFS,tcp,4,0.000126042,253884
FCFS,tcp,4,9.9959e-05,320131
FCFS,tcp,4,0.000108625,294591
FCFS,tcp,4,6.675e-05,479401
FCFS,tcp,4,0.000132375,241737
FCFS,tcp,4,0.000117958,271283
FCFS,tcp,4,0.00012125,263918
FCFS,tcp,4,7.8041e-05,410041
FCFS,tcp,4,0.000143125,223581
FCFS,tcp,4,9.6125e-05,332900
FCFS,tcp,4,0.000138375,231256
FCFS,tcp,4,0.000121666,263015
FCFS,tcp,4,0.000134042,238731
FCFS,tcp,4,0.000121167,264098
FCFS,tcp,4,0.000187334,170818
FCFS,tcp,4,9.9875e-05,320401
FCFS,tcp,4,0.000129792,246548
FCFS,tcp,4,0.00012575,254473
FCFS,tcp,4,0.000103375,309553
FCFS,tcp,4,5.4083e-05,591683
FCFS,tcp,4,0.000112125,285396
FCFS,tcp,4,0.000100834,317353
FCFS,tcp,4,0.000111416,287212
FCFS,tcp,4,0.000103209,310050
FCFS,tcp,4,0.00011375,281319
FCFS,tcp,4,7.8541e-05,407431
FCFS,tcp,4,0.000109583,292016
FCFS,tcp,4,6.9916e-05,457692
FCFS,tcp,4,9.8625e-05,324461
FCFS,tcp,4,0.000109917,291129
FCFS,tcp,4,9.6958e-05,330040
FCFS,tcp,4,8.7708e-05,364847
FCFS,tcp,4,0.000125,256000
FCFS,tcp,4,8.8708e-05,360734
FCFS,tcp,4,0.000108167,295839
FCFS,tcp,4,6.5667e-05,487307
FCFS,tcp,4,0.000109375,292571
FCFS,tcp,4,7.7667e-05,412015
FCFS,tcp,4,9.5708e-05,334350
FCFS,tcp,4,8.875e-05,360563
FCFS,tcp,4,0.000112042,285607
FCFS,tcp,4,9.6e-05,333333
FCFS,tcp,4,0.00010875,294253
FCFS,tcp,4,7.7625e-05,412238
FCFS,tcp,4,0.00011775,271762
FCFS,tcp,4,0.000139625,229185
FCFS,tcp,4,0.000150125,213156
FCFS,tcp,4,6.6667e-05,479998
FCFS,tcp,4,0.000171125,186998
FCFS,tcp,4,0.000129417,247263
FCFS,tcp,4,0.000112542,284338
FCFS,tcp,4,6.2083e-05,515439
FCFS,tcp,4,0.000114917,278462
FCFS,tcp,4,9.3833e-05,341031
FCFS,tcp,4,0.000131166,243966
FCFS,tcp,4,0.000121834,262652
FCFS,tcp,4,0.000142375,224759
FCFS,tcp,4,9.025e-05,354571
FCFS,tcp,4,0.000128,250000
FCFS,tcp,4,7.7834e-05,411131
FCFS,tcp,4,0.000115333,277457
FCFS,tcp,4,0.000102167,313213
FCFS,tcp,4,0.000110208,290360
FCFS,tcp,4,7.7958e-05,410477
FCFS,tcp,4,0.000119375,268063
FCFS,tcp,4,8.4583e-05,378327
FCFS,tcp,4,0.000117166,273117
FCFS,tcp,4,8.7208e-05,366939
FCFS,tcp,4,0.00011575,276458
FCFS,tcp,4,0.000108541,294819
FCFS,tcp,4,0.000132625,241282
FCFS,tcp,4,7.9167e-05,404209
FCFS,tcp,4,0.000132042,242347
FCFS,tcp,4,8.5666e-05,373544
FCFS,tcp,4,0.000120917,264644
FCFS,tcp,4,7.5667e-05,422906
FCFS,tcp,4,0.000123291,259549
FCFS,tcp,4,7.8167e-05,409380
FCFS,tcp,4,0.000124459,257113
FCFS,tcp,4,8.7375e-05,366237
FCFS,tcp,4,0.000133959,238879
FCFS,tcp,4,0.000121584,263193
FCFS,tcp,4,0.000126583,252799
FCFS,tcp,4,0.000112917,283394
FCFS,tcp,4,0.000140292,228096
FCFS,tcp,4,8.1458e-05,392840
FCFS,tcp,4,0.000128958,248143
FCFS,tcp,4,8.7458e-05,365890
FCFS,tcp,4,0.000107,299065
FCFS,tcp,4,8.8333e-05,362266
FCFS,tcp,4,0.000134125,238583
FCFS,tcp,4,0.000110291,290142
FCFS,tcp,4,0.000108333,295386
FCFS,tcp,4,8.0084e-05,399580
FCFS,tcp,4,0.000113,283186
FCFS,tcp,4,8.6334e-05,370654
FCFS,tcp,4,0.000125708,254558
FCFS,tcp,4,7.8042e-05,410036
FCFS,tcp,4,0.000138125,231674
FCFS,tcp,4,5.4625e-05,585812
FCFS,tcp,4,0.000114958,278363
FCFS,tcp,4,0.000132667,241205
FCFS,tcp,4,0.0001185,270042
FCFS,tcp,4,7.2e-05,444444
FCFS,tcp,4,0.000135875,235511
FCFS,tcp,4,7.6583e-05,417847
FCFS,tcp,4,0.000130167,245838
FCFS,tcp,4,0.000111166,287858
FCFS,tcp,4,9.275e-05,345013
FCFS,tcp,4,7.7958e-05,410477
FCFS,tcp,4,0.0001025,312195
FCFS,tcp,4,8.4834e-05,377207
FCFS,tcp,4,0.000125667,254641
FCFS,tcp,4,8.8125e-05,363121
FCFS,tcp,4,0.000139834,228843
FCFS,tcp,4,8.9458e-05,357710
FCFS,tcp,4,0.000137334,233009
FCFS,tcp,4,0.000123459,259195
FCFS,tcp,4,0.0001185,270042
FCFS,tcp,4,0.000117667,271954
FCFS,tcp,4,8.7667e-05,365018
FCFS,tcp,4,0.000104959,304881
FCFS,tcp,4,0.000117125,273212
FCFS,tcp,4,9.3541e-05,342096
FCFS,tcp,4,0.0001495,214047
FCFS,tcp,4,0.000128042,249918
FCFS,tcp,4,0.000112167,285289
FCFS,tcp,4,7.2541e-05,441130
FCFS,tcp,4,0.000102458,312323
FCFS,tcp,4,8.6667e-05,369229
FCFS,tcp,4,0.000123084,259985
FCFS,tcp,4,4.5917e-05,696910
FCFS,tcp,4,0.000107584,297442
FCFS,tcp,4,8.4833e-05,377212
FCFS,tcp,4,0.000116833,273895
FCFS,tcp,4,7.3375e-05,436116
FCFS,tcp,4,0.000130625,244976
FCFS,tcp,4,9.75e-05,328205
FCFS,tcp,4,0.000121708,262924
FCFS,tcp,4,6.1625e-05,519270
FCFS,tcp,4,0.000148708,215187
FCFS,tcp,4,0.000108792,294139
FCFS,tcp,4,0.000120833,264828
FCFS,tcp,4,8.725e-05,366762
FCFS,tcp,4,0.000171375,186725
FCFS,tcp,4,0.000114417,279679
FCFS,tcp,4,0.000129417,247263
FCFS,tcp,4,7.5792e-05,422208
FCFS,tcp,4,0.00015875,201575
FCFS,tcp,4,8.4459e-05,378882
FCFS,tcp,4,0.000119708,267317
FCFS,tcp,4,0.000121167,264098
FCFS,tcp,4,0.000132333,241814
FCFS,tcp,4,0.000130959,244351
FCFS,tcp,4,0.000121708,262924
FCFS,tcp,4,9.0125e-05,355062
FCFS,tcp,4,0.000101166,316312
FCFS,tcp,4,9.5417e-05,335370
FCFS,tcp,4,0.000126792,252382
FCFS,tcp,4,7.15e-05,447552
FCFS,tcp,4,0.000156375,204636
FCFS,tcp,4,8.225e-05,389058
FCFS,tcp,4,0.000113459,282040
FCFS,tcp,4,7.3458e-05,435623
FCFS,tcp,4,0.000130417,245367
FCFS,tcp,4,8.275e-05,386707
FCFS,tcp,4,0.000132083,242272
FCFS,tcp,4,6.0292e-05,530750
FCFS,tcp,4,9.6084e-05,333042
FCFS,tcp,4,0.000102291,312833
FCFS,tcp,4,0.000120208,266205
FCFS,tcp,4,0.0001085,294931
FCFS,tcp,4,0.000130834,244585
FCFS,tcp,4,9.8458e-05,325012
FCFS,tcp,4,0.000127834,250325
FCFS,tcp,4,8.8125e-05,363121
FCFS,tcp,4,0.000119916,266853
FCFS,tcp,4,0.000103458,309304
FCFS,tcp,4,0.000112416,284657
FCFS,tcp,4,7.9917e-05,400415
FCFS,tcp,4,0.000135917,235438
FCFS,tcp,4,9.8458e-05,325012
FCFS,tcp,4,0.000306,104575
FCFS,tcp,4,0.000119792,267130
FCFS,tcp,4,0.000158666,201682
FCFS,tcp,4,0.00016275,196621
FCFS,tcp,4,0.000139333,229666
FCFS,tcp,4,9.9209e-05,322551
FCFS,tcp,4,0.000147917,216338
FCFS,tcp,4,0.000105334,303796
FCFS,tcp,4,0.000136,235294
FCFS,tcp,4,7.7833e-05,411137
FCFS,tcp,4,0.000111708,286461
FCFS,tcp,4,9.8042e-05,326391
FCFS,tcp,4,0.000120125,266389
FCFS,tcp,4,6.675e-05,479401
FCFS,tcp,4,0.000112,285714
FCFS,tcp,4,8.9583e-05,357211
FCFS,tcp,4,0.000109584,292013
FCFS,tcp,4,8.7417e-05,366062
FCFS,tcp,4,0.000117041,273408
FCFS,tcp,4,0.000109917,291129
FCFS,tcp,4,0.000108333,295386
FCFS,tcp,4,7.475e-05,428094
FCFS,tcp,4,0.000156875,203984
FCFS,tcp,4,7.8584e-05,407208
FCFS,tcp,4,0.000109125,293242
FCFS,tcp,4,6.8667e-05,466017
FCFS,tcp,4,0.000143833,222480
FCFS,tcp,4,0.000128208,249594
FCFS,tcp,4,0.000135291,236527
FCFS,tcp,4,8.5208e-05,375552
FCFS,tcp,4,0.000150291,212920
FCFS,tcp,4,0.000126709,252547
FCFS,tcp,4,0.00012375,258586
FCFS,tcp,4,7.525e-05,425249
FCFS,tcp,4,0.000138166,231605
FCFS,tcp,4,9.9959e-05,320131
FCFS,tcp,4,0.000122875,260427
FCFS,tcp,4,9.8375e-05,325286
FCFS,tcp,4,0.00013025,245681
FCFS,tcp,4,0.000104833,305247
FCFS,tcp,4,0.000162917,196419
FCFS,tcp,4,8.2042e-05,390044
FCFS,tcp,4,0.000126458,253048
FCFS,tcp,4,0.0001075,297674
FCFS,tcp,4,0.000111792,286246
FCFS,tcp,4,7.5208e-05,425487
FCFS,tcp,4,0.000115792,276358
FCFS,tcp,4,8e-05,400000
FCFS,tcp,4,0.000116292,275169
FCFS,tcp,4,5.9833e-05,534822
FCFS,tcp,4,0.000139125,230009
FCFS,tcp,4,0.000108125,295954
FCFS,tcp,8,0.000200875,318606
FCFS,tcp,8,8.3625e-05,765321
FCFS,tcp,8,0.000187916,340578
FCFS,tcp,8,9.6542e-05,662924
FCFS,tcp,8,0.000152625,419328
FCFS,tcp,8,0.000119917,533702
FCFS,tcp,8,0.000142583,448861
FCFS,tcp,8,0.000134333,476428
FCFS,tcp,8,0.000154292,414798
FCFS,tcp,8,7.3625e-05,869270
FCFS,tcp,8,0.000130791,489330
FCFS,tcp,8,9.25e-05,691892
FCFS,tcp,8,0.000119709,534630
FCFS,tcp,8,0.000108708,588733
FCFS,tcp,8,0.000113708,562845
FCFS,tcp,8,9.2041e-05,695342
FCFS,tcp,8,0.000127167,503275
FCFS,tcp,8,7.2667e-05,880730
FCFS,tcp,8,0.000104416,612933
FCFS,tcp,8,9.6667e-05,662067
FCFS,tcp,8,0.00012825,499025
FCFS,tcp,8,8.825e-05,725212
FCFS,tcp,8,0.000153625,416599
FCFS,tcp,8,0.000101709,629246
FCFS,tcp,8,0.00013725,466302
FCFS,tcp,8,4.2833e-05,1.49418e+06
FCFS,tcp,8,0.000120208,532410
FCFS,tcp,8,0.000116166,550936
FCFS,tcp,8,0.000114583,558547
FCFS,tcp,8,9.8542e-05,649469
FCFS,tcp,8,0.000136208,469870
FCFS,tcp,8,9.4542e-05,676948
FCFS,tcp,8,0.0001325,483019
FCFS,tcp,8,0.000100666,635766
FCFS,tcp,8,0.000136875,467580
FCFS,tcp,8,0.000163083,392438
FCFS,tcp,8,0.000143667,445475
FCFS,tcp,8,9.9792e-05,641334
FCFS,tcp,8,0.000150583,425015
FCFS,tcp,8,9.6333e-05,664362
FCFS,tcp,8,0.000132583,482716
FCFS,tcp,8,7.7041e-05,830726
FCFS,tcp,8,0.000123541,518047
FCFS,tcp,8,0.0001315,486692
FCFS,tcp,8,0.000150125,426311
FCFS,tcp,8,8.6625e-05,738817
FCFS,tcp,8,8.5708e-05,746721
FCFS,tcp,8,0.000103291,619609
FCFS,tcp,8,0.0001105,579186
FCFS,tcp,8,7.6583e-05,835695
FCFS,tcp,8,0.000133292,480149
FCFS,tcp,8,0.000102791,622623
FCFS,tcp,8,0.000130208,491521
FCFS,tcp,8,8.9833e-05,712433
FCFS,tcp,8,0.000147125,435004
FCFS,tcp,8,0.000112542,568677
FCFS,tcp,8,0.000137833,464330
FCFS,tcp,8,5.6542e-05,1.1319e+06
FCFS,tcp,8,0.000163166,392239
FCFS,tcp,8,0.000125708,509116
FCFS,tcp,8,0.00015925,401884
FCFS,tcp,8,7.5083e-05,852390
FCFS,tcp,8,0.000160291,399274
